date,platform,campaign_id,adset_id,ad_id,campaign_name,adset_name,ad_name,spend,impressions,clicks,conversions,country,objective,campaign_clean,audience,creative_type,year,month
2023-10-22,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,116.76,16724,224,7,IT,Conversion,Always On Sales,Retargeting,static,2023,10
2023-10-23,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,83.2,12323,226,7,IT,Conversion,Always On Sales,Retargeting,static,2023,10
2023-10-24,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,49.27,6061,88,1,IT,Conversion,Always On Sales,Retargeting,static,2023,10
2023-10-25,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,72.76,11266,95,2,IT,Conversion,Always On Sales,Retargeting,static,2023,10
2023-10-26,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,60.89,8945,90,3,IT,Conversion,Always On Sales,Retargeting,static,2023,10
2023-10-27,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,112.85,21382,232,4,IT,Conversion,Always On Sales,Retargeting,static,2023,10
2023-10-28,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,127.54,15135,159,2,IT,Conversion,Always On Sales,Retargeting,static,2023,10
2023-10-29,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,114.31,25045,477,18,IT,Conversion,Always On Sales,Retargeting,static,2023,10
2023-10-30,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,117.9,15814,128,1,IT,Conversion,Always On Sales,Retargeting,static,2023,10
2023-10-31,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,36.55,5828,86,2,IT,Conversion,Always On Sales,Retargeting,static,2023,10
2023-11-01,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,68.4,9282,122,4,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-02,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,42.51,9333,79,1,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-03,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,38.24,7908,69,2,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-04,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,65.58,11076,109,4,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-05,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,146.15,29391,296,11,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-06,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,43.85,6039,110,1,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-07,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,52.4,11254,95,2,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-08,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,31.67,5507,102,3,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-09,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,90.44,11663,206,3,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-10,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,59.78,7365,133,4,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-11,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,75.56,11917,171,5,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-12,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,75.59,10632,93,1,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-13,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,106.94,25104,498,8,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-14,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,81.95,13985,212,2,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-15,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,109.1,20654,222,8,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-16,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,58.59,13679,144,5,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-17,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,120.02,14641,255,2,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-18,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,130.49,21521,424,9,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-19,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,106.59,12189,196,5,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-20,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,60.82,8403,112,2,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-21,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,78.12,12162,139,2,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-22,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,125.76,16944,229,6,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-23,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,117.61,28284,279,3,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-24,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,99.23,22461,294,10,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-25,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,83.43,13066,261,6,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-26,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,80.22,9435,186,3,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-27,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,89.58,13011,189,5,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-28,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,56.43,7777,82,2,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-29,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,27.97,3687,44,1,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-11-30,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,36.5,6108,54,0,IT,Conversion,Always On Sales,Retargeting,static,2023,11
2023-12-01,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,106.16,14003,173,2,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-02,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,145.39,25703,374,13,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-03,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,73.62,10809,150,4,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-04,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,98.05,13457,243,7,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-05,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,96.76,11240,174,6,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-06,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,50.45,7680,108,3,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-07,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,97.02,10974,95,3,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-08,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,163.32,20533,205,7,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-09,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,123.57,18510,297,10,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-10,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,73.73,8438,88,2,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-11,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,95.61,10918,104,1,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-12,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,49.8,10550,179,2,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-13,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,170.28,21237,187,4,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-14,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,125.97,14407,252,6,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-15,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,60.32,9729,191,2,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-16,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,57.77,8480,141,4,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-17,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,182.51,34263,337,5,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-18,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,45.31,5171,47,1,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-19,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,95.36,15294,254,5,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-20,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,100.85,21310,365,5,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-21,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,96.39,21904,320,12,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-22,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,54.81,6935,136,1,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-23,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,55.62,10953,196,6,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-24,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,152.83,18380,225,3,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-25,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,109.68,12408,138,4,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-26,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,70.65,13506,116,4,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-27,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,47.86,6450,101,1,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-28,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,57.05,9754,183,6,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-29,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,85.73,9737,175,5,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-30,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,66.36,14374,166,2,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-12-31,Facebook,FA1022,AS50041,AD900062,ITA-conv.||evergreen sales,RETARGET-italy|placement-auto,always on sa_ADstatic copy,189.66,31427,586,14,IT,Conversion,Always On Sales,Retargeting,static,2023,12
2023-10-01,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,237.67,45568,459,10,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-02,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,250.44,39333,249,3,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-03,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,288.98,31093,470,11,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-04,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,211.86,40935,342,7,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-05,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,172.54,27426,399,10,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-06,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,174.46,27753,348,3,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-07,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,227.73,20765,307,4,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-08,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,170.67,18427,305,5,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-09,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,141.61,13085,215,5,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-10,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,290.82,39126,563,7,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-11,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,185.54,20173,278,6,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-12,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,238.11,44451,483,12,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-13,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,189.62,23908,270,3,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-14,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,391.74,40355,701,11,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-15,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,293.7,34837,444,8,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-16,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,280.65,31711,496,4,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-17,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,267.37,45660,674,16,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-18,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,199.91,38919,653,5,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-19,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,235.71,39104,570,7,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-20,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,349.17,60701,1027,22,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-21,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,114.61,20664,133,3,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-22,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,327.09,32410,405,11,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-23,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,243.32,34237,227,2,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-24,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,290.46,43635,267,4,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-25,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,282.7,27705,471,11,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-26,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,231.09,21135,369,5,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-27,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,140.5,13794,86,2,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-28,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,137.33,16415,114,1,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-29,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,177.49,23860,172,4,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-30,Instagram,IN1023,AS50042,AD900063,Italy|evergreen sales.bof_new,remkt_Ita-stories,ALWAYS ON SA-creative v2 copy,320.22,50092,815,24,IT,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
